ts,PID,MINFLT,MAJFLT,VSTEXT,VSIZE,RSIZE,VGROW,RGROW,MEM,CMD,class
1666663115,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666663175,1463,19,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666663180,2590,14,0,133,22585.0,589.0,6.0,1.0,0.0,upstart-dbus-b,normal
1666663295,1943,21,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666663530,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666663550,1463,79,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666663760,2880,14,0,16,1030.6,3913.0,6.0,1.0,0.0,evolution-cale,normal
1666663920,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666664030,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666664065,4730,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:2,normal
1666664260,4465,2086,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666664280,1463,27,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666664380,4467,2086,0,160,17817.0,2665.0,6.0,1.0,0.0,atop,normal
1666664440,2625,22,1,601,815.4,16929.0,6.0,1.0,0.0,hud-service,normal
1666664565,2639,17,1,78,883.1,13649.0,6.0,5.0,0.0,unity-panel-se,normal
1666664770,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666664845,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666664850,2625,21,1,601,815.5,16929.0,6.0,1.0,0.0,hud-service,normal
1666664865,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666665005,4465,2086,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666665025,4466,2159,0,160,17813.0,2657.0,6.0,1.0,0.0,atop,normal
1666665110,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666665115,3770,2086,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666665120,3767,2086,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666665135,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666665315,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666665330,2866,72,0,22,174.4,19745.0,6.0,1.0,0.01,compiz,normal
1666665445,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666665500,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666665575,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666665650,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666665705,2625,21,1,601,815.5,17161.0,6.0,1.0,0.0,hud-service,normal
1666665735,3767,2086,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666666005,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666666030,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666666150,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666666155,4467,2086,0,160,17817.0,2665.0,6.0,1.0,0.0,atop,normal
1666666260,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666666270,3767,2086,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666666310,2876,14,0,136,868.6,1937.0,6.0,1.0,0.0,goa-daemon,normal
1666666445,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666666520,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666666600,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666666660,3770,2086,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666666705,2876,14,0,136,868.6,1937.0,6.0,1.0,0.0,goa-daemon,normal
1666666785,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666666890,1760,14,0,24,9653.0,525.0,6.0,1.0,0.0,haveged,normal
1666667050,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666667065,1575,14,0,10427,710.4,10161.0,6.0,1.0,0.0,navigation,normal
1666667095,4465,2086,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666667115,4466,2403,0,160,17817.0,2657.0,6.0,1.0,0.0,atop,normal
1666667135,1463,23,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666667140,1760,14,0,24,9653.0,525.0,6.0,1.0,0.0,haveged,normal
1666667155,3289,17,1,205,175.3,82173.0,6.0,1.0,0.02,SLAM,normal
1666667350,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666667370,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666667410,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666667450,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666667505,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666667510,2590,14,0,133,22585.0,589.0,6.0,1.0,0.0,upstart-dbus-b,normal
1666667755,2934,14,0,362,488.2,2233.0,6.0,1.0,0.0,mission-contro,normal
1666667905,4124,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:0,normal
1666668015,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666668180,3289,14,0,205,175.3,85541.0,6.0,1.0,0.02,SLAM,normal
1666668245,3768,2086,0,160,18193.0,2813.0,6.0,1.0,0.0,atop,normal
1666668285,3349,11550,1,205,174.9,497.4,6.0,12773.0,0.07,Web-Content,normal
1666668315,2625,22,0,601,815.9,17513.0,134.0,57.0,0.0,hud-service,normal
1666668430,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666668580,3770,2086,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666669005,1760,14,0,24,9653.0,525.0,6.0,1.0,0.0,haveged,normal
1666669580,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666669635,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666669885,3349,9614,10,205,174.9,482.5,6.0,13.5,0.07,Web-Content,normal
1666669920,2639,14,0,78,883.1,13649.0,6.0,1.0,0.0,unity-panel-se,normal
1666670020,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666670025,3289,14,0,205,175.3,85541.0,6.0,1.0,0.02,SLAM,normal
1666670120,1943,21,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666670220,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666670245,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666670295,1575,14,0,10427,710.4,10161.0,6.0,1.0,0.0,navigation,normal
1666670360,4124,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:0,normal
1666670365,3349,7972,1,205,174.9,516.5,6.0,20041.0,0.08,Web-Content,normal
1666670445,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666670455,4466,2086,0,160,17813.0,2657.0,6.0,1.0,0.0,atop,normal
1666670575,1943,14,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666670585,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666670970,3770,2086,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666671225,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666671265,4465,2086,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666671445,2625,23,2,601,816.1,17809.0,6.0,1.0,0.0,hud-service,normal
1666671495,4465,2086,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666671640,4466,2313,0,160,17817.0,2657.0,10.0,1.0,0.0,atop,normal
1666671765,4467,2087,0,160,17817.0,2665.0,6.0,1.0,0.0,atop,normal
1666671855,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666671880,4465,2086,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666671925,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666671965,2625,22,2,601,816.3,17809.0,6.0,1.0,0.0,hud-service,normal
1666672290,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666672425,1943,21,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666672515,3767,2086,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666672690,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666672845,2615,17,0,43,1104.9,4705.0,6.0,1.0,0.0,unity-settings,normal
1666673030,4730,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:2,normal
1666673215,3769,2087,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666673685,3770,2086,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666674050,3770,2086,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666674120,2866,132,0,22,174.4,19745.0,6.0,1.0,0.01,compiz,normal
1666674280,2615,17,0,43,1104.9,4705.0,6.0,1.0,0.0,unity-settings,normal
1666674300,3767,2086,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666674465,1943,21,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666674540,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666674795,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666674830,3349,5645,1,205,174.9,508.8,2054.0,11673.0,0.08,Web-Content,normal
1666675115,3767,2086,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666675685,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666676070,3768,2089,0,160,18193.0,2813.0,6.0,1.0,0.0,atop,normal
1666676105,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666676115,3349,13566,1,205,174.9,495.6,2054.0,9269.0,0.07,Web-Content,normal
1666676180,3770,2089,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666676350,3403,14,0,30,614.1,1789.0,6.0,1.0,0.0,deja-dup-monit,normal
1666676405,2625,21,0,601,816.8,18493.0,138.0,1.0,0.0,hud-service,normal
1666676410,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666676460,4467,2089,0,160,17817.0,2665.0,6.0,1.0,0.0,atop,normal
1666676775,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666676920,3769,2089,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666676975,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666677020,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666677045,3767,2089,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666677240,3289,14,0,205,175.3,89129.0,6.0,1.0,0.02,SLAM,normal
1666677350,3349,12755,1,205,174.9,504.5,1030.0,21.1,0.07,Web-Content,normal
1666677425,4465,2089,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666677485,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666677610,2639,14,0,78,883.1,13685.0,6.0,1.0,0.0,unity-panel-se,normal
1666677830,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666677995,3767,2089,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666678005,4465,2089,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666678110,3769,2089,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666678190,3289,14,0,205,175.3,89129.0,6.0,1.0,0.02,SLAM,normal
1666678280,4466,2089,0,160,17813.0,2657.0,6.0,1.0,0.0,atop,normal
1666678630,4465,2089,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666678730,3768,2089,0,160,18193.0,2813.0,6.0,1.0,0.0,atop,normal
1666678880,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666678895,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666678940,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666679035,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666679205,3769,2089,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666679285,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666679310,2625,22,1,601,817.0,18701.0,6.0,1.0,0.0,hud-service,normal
1666679420,3289,14,0,205,175.3,89129.0,6.0,1.0,0.02,SLAM,normal
1666679440,2625,22,1,601,817.0,18701.0,6.0,1.0,0.0,hud-service,normal
1666679450,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666679495,4464,2090,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666679530,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666679630,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666679680,1760,14,0,24,9653.0,525.0,6.0,1.0,0.0,haveged,normal
1666679690,3349,9469,0,205,174.9,504.2,1030.0,14.1,0.07,Web-Content,normal
1666679720,2625,21,0,601,817.1,18949.0,138.0,249.0,0.0,hud-service,normal
1666679905,2590,14,0,133,22585.0,589.0,6.0,1.0,0.0,upstart-dbus-b,normal
1666679975,2615,17,0,43,1104.9,4705.0,6.0,1.0,0.0,unity-settings,normal
1666680050,3289,14,0,205,175.3,89129.0,6.0,1.0,0.02,SLAM,normal
1666680230,3770,2089,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666680375,4467,2089,0,160,17817.0,2665.0,6.0,1.0,0.0,atop,normal
1666680470,3768,2089,0,160,18193.0,2813.0,6.0,1.0,0.0,atop,normal
1666680475,4465,2089,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666680480,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666680485,4464,2089,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666680495,4466,2089,0,160,17813.0,2657.0,6.0,1.0,0.0,atop,normal
1666680515,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666680595,3767,2089,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666680610,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666680615,4464,2089,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666680755,4466,2089,0,160,17813.0,2657.0,6.0,1.0,0.0,atop,normal
1666680820,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666680825,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666680850,4465,2089,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666680985,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666680990,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666681145,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666681245,1463,53,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666681275,2866,128,0,22,174.4,19793.0,6.0,1.0,0.01,compiz,normal
1666681480,3403,14,0,30,614.1,1789.0,6.0,1.0,0.0,deja-dup-monit,normal
1666681615,3349,5030,2,205,174.9,533.4,6.0,16781.0,0.08,Web-Content,normal
1666681640,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666681770,2625,21,0,601,817.3,18949.0,6.0,1.0,0.0,hud-service,normal
1666681780,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666681790,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666681890,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666681910,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666682175,3768,2091,0,160,18193.0,2813.0,6.0,1.0,0.0,atop,normal
1666682200,4466,2089,0,160,17813.0,2657.0,6.0,1.0,0.0,atop,normal
1666682225,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666682395,3289,21,4,205,175.3,91813.0,6.0,1.0,0.02,SLAM,normal
1666682505,1463,39,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666682575,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666682750,4464,2091,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666682770,1943,14,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666682875,4465,2090,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666683080,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666683145,2639,14,0,78,883.1,13685.0,6.0,1.0,0.0,unity-panel-se,normal
1666683150,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666683585,3349,13808,1,205,174.9,515.4,1030.0,17.8,0.08,Web-Content,normal
1666683680,4464,2093,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666683730,2866,72,0,22,174.4,19793.0,230.0,1.0,0.01,compiz,normal
1666683880,3769,2093,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666684090,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666684100,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666684595,2639,14,0,78,883.1,13685.0,6.0,1.0,0.0,unity-panel-se,normal
1666684695,3349,18178,1,205,174.9,534.5,6.0,2409.0,0.08,Web-Content,normal
1666684710,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666684905,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666684990,1575,14,0,10427,710.4,10161.0,6.0,1.0,0.0,navigation,normal
1666685130,3770,2090,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666685160,4466,2091,0,160,18121.0,2669.0,6.0,1.0,0.0,atop,normal
1666685225,2639,14,0,78,883.1,13685.0,6.0,1.0,0.0,unity-panel-se,normal
1666685330,2866,182,0,22,174.4,19793.0,54.0,1.0,0.01,compiz,normal
1666685815,1943,21,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666685960,4783,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:2,normal
1666685980,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666686020,3770,2090,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666686145,3770,2090,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666686175,4464,2090,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666686185,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666686190,2027,14,0,608,357.2,969.0,6.0,1.0,0.0,atop,normal
1666686345,3349,10639,0,205,174.9,559.4,1030.0,20.9,0.09,Web-Content,normal
1666686375,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666686415,4465,2090,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666686520,3767,2090,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666686565,1463,17,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666686650,4465,2090,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666686775,4466,1975,0,160,18125.0,2673.0,6.0,1.0,0.0,atop,normal
1666686810,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666686830,1574,20,1,543,565.6,15393.0,6.0,1.0,0.0,named,normal
1666686845,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666686890,4467,2090,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666687040,4466,2134,0,160,18125.0,2673.0,6.0,1.0,0.0,atop,normal
1666687075,3349,11338,0,205,174.9,562.1,6.0,11.8,0.09,Web-Content,normal
1666687105,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666687195,1943,21,0,48,332.8,2113.0,6.0,1.0,0.0,vmtoolsd,normal
1666687435,3767,2091,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666687575,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666687665,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666687925,3349,12721,1,205,174.9,571.6,6.0,21.4,0.09,Web-Content,normal
1666687945,2625,21,0,601,817.9,19821.0,6.0,1.0,0.01,hud-service,normal
1666688115,3767,2091,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666688225,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666688235,3770,2090,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666688270,4466,2091,0,160,18121.0,2673.0,6.0,1.0,0.0,atop,normal
1666688375,4467,2091,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666688565,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666688690,2590,14,0,133,22585.0,589.0,6.0,1.0,0.0,upstart-dbus-b,normal
1666688920,4464,2091,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666688970,3289,14,0,205,175.3,97405.0,6.0,1.0,0.03,SLAM,normal
1666689025,3767,2090,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666689045,4467,2091,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666689220,3349,7517,0,205,174.9,592.8,6.0,18581.0,0.1,Web-Content,normal
1666689380,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666689520,1575,14,0,10427,710.4,10161.0,6.0,1.0,0.0,navigation,normal
1666689525,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666689665,3770,2090,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666689770,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666689785,3770,2090,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666689810,4467,2090,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666689845,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666689855,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666689965,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666690060,1760,14,0,24,9653.0,525.0,6.0,1.0,0.0,haveged,normal
1666690070,3349,11480,0,205,174.9,567.6,1030.0,17.2,0.09,Web-Content,normal
1666690500,3768,2091,0,160,18193.0,2813.0,6.0,1.0,0.0,atop,normal
1666690510,4467,2090,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666690515,4464,2090,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666690665,3289,1095,287,205,175.3,334.2,6.0,4153.0,0.03,SLAM,normal
1666690820,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666690840,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666690850,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666691065,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666691255,4465,2083,0,160,18141.0,2733.0,6.0,1.0,0.0,atop,normal
1666691270,4464,2083,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666691610,3768,2084,0,160,18189.0,2813.0,6.0,1.0,0.0,atop,normal
1666691715,2639,16,0,78,883.1,13685.0,6.0,1.0,0.0,unity-panel-se,normal
1666691730,3882,14,0,2144,175.4,8897.0,6.0,1.0,0.0,ostinato,normal
1666691805,1463,41,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666692030,4467,2083,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666692035,4464,2083,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666692070,4783,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:2,normal
1666692130,3770,2082,0,160,18121.0,2841.0,6.0,1.0,0.0,atop,normal
1666692255,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666692285,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666692305,2512,14,0,427,40385.0,1733.0,6.0,1.0,0.0,dbus-daemon,normal
1666692330,3289,14,0,205,175.3,334.3,6.0,1.0,0.03,SLAM,normal
1666692335,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666692365,3885,14,0,990,175.9,10341.0,6.0,1.0,0.0,drone,normal
1666692600,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
1666692670,4465,2082,0,160,18145.0,2733.0,6.0,1.0,0.0,atop,normal
1666692730,4783,14,0,12,173.0,233.0,6.0,1.0,0.0,worer/u256:2,normal
1666692915,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666692930,4466,2088,0,160,18125.0,2673.0,6.0,1.0,0.0,atop,normal
1666692940,1463,37,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666693005,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666693175,4467,2086,0,160,18125.0,2681.0,6.0,1.0,0.0,atop,normal
1666693285,2781,18,0,671,1117.5,4773.0,6.0,1.0,0.0,indicator-date,normal
1666693295,3769,2086,0,160,18121.0,2845.0,6.0,1.0,0.0,atop,normal
1666693480,4466,1920,0,160,18125.0,2673.0,6.0,1.0,0.0,atop,normal
1666693500,1463,23,0,48,19469.0,817.0,6.0,1.0,0.0,irqbalance,normal
1666693560,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666693650,1534,14,0,2231,945.2,57569.0,6.0,1.0,0.02,Xorg,normal
1666693815,2615,17,0,43,1104.9,4705.0,6.0,1.0,0.0,unity-settings,normal
1666693820,3247,14,0,292,884.5,4057.0,6.0,1.0,0.0,gnome-terminal,normal
1666693850,2901,14,0,48,554.0,2693.0,6.0,1.0,0.0,vmtoolsd,normal
1666693930,2639,14,0,78,883.1,13721.0,6.0,1.0,0.0,unity-panel-se,normal
1666694065,1575,14,0,10427,710.4,10161.0,6.0,1.0,0.0,navigation,normal
1666694110,4464,2086,0,160,17817.0,2673.0,6.0,1.0,0.0,atop,normal
1666694250,1911,15,0,44,25517.0,1017.0,6.0,1.0,0.0,master,normal
1666694290,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666694520,2866,240,0,22,174.4,21625.0,14.0,1.0,0.01,compiz,normal
1666694715,3767,2087,0,160,18121.0,2837.0,6.0,1.0,0.0,atop,normal
1666694955,2889,22,0,1362,174.4,19233.0,6.0,1.0,0.01,nautilus,normal
1666695080,4562,14,0,971,287.7,331.2,6.0,1.0,0.03,tcpdump,normal
