ts,PID,TRUN,TSLPI,TSLPU,POLI,NICE,PRI,RTPR,CPUNR,Status,EXC,State,CPU,CMD,class
1666644795,2512,0,1,0,norm,0,122,0,0,-,0,S,0.0,dbus-daemon,normal
1666644900,2625,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1666644965,3767,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666645050,2615,0,4,0,norm,0,122,0,2,-,0,S,0.0,unity-settings,normal
1666645155,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666645185,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1666645215,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666645265,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666645285,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666645310,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666645400,1534,0,1,0,norm,0,122,0,0,-,0,S,0.0,Xorg,normal
1666645435,2876,0,4,0,norm,0,122,0,3,-,0,S,0.0,goa-daemon,normal
1666645570,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666645615,4465,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666645690,2590,0,1,0,norm,0,122,0,2,-,0,S,0.0,upstart-dbus-b,normal
1666645790,4124,0,1,0,norm,0,122,0,0,-,0,S,0.0,kworker/u256:0,normal
1666645960,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666646045,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666646305,4124,0,1,0,norm,0,122,0,3,-,0,S,0.0,kworker/u256:0,normal
1666646360,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666646420,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1666646520,1534,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1666646680,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666646750,4467,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666646825,3247,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1666646910,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666646985,3769,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666646990,4464,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1666647010,4465,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666647140,3768,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666647185,2937,0,6,0,norm,0,122,0,3,-,0,S,0.0,udisksd,normal
1666647295,3247,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
1666647375,4465,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666647425,2937,0,5,0,norm,0,122,0,3,-,0,S,0.0,udisksd,normal
1666647490,4464,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1666647775,3079,0,2,0,norm,0,122,0,2,-,0,S,0.0,zeitgeist-daem,normal
1666647855,4464,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666647965,3769,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666648390,2512,0,1,0,norm,0,122,0,1,-,0,S,0.0,dbus-daemon,normal
1666648495,2625,0,4,0,norm,0,122,0,2,-,0,S,0.0,hud-service,normal
1666648505,2512,0,1,0,norm,0,122,0,1,-,0,S,0.0,dbus-daemon,normal
1666649000,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666649045,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666649080,3769,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666649405,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666649640,3074,0,7,0,norm,0,122,0,0,-,0,S,0.0,zeitgeist-data,normal
1666649720,3770,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666649750,3769,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666649830,4562,0,1,0,norm,0,122,0,0,-,0,S,0.01,tcpdump,normal
1666649985,3768,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666650020,2901,0,3,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1666650225,4464,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1666650285,4124,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:0,normal
1666650295,2552,0,4,0,norm,0,122,0,1,-,0,S,0.0,bamfdaemon,normal
1666650515,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1666650520,3247,0,4,0,norm,0,122,0,2,-,0,S,0.0,gnome-terminal,normal
1666650600,4466,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666651045,4464,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666651065,4466,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666651070,1534,0,1,0,norm,0,122,0,2,-,0,S,0.0,Xorg,normal
1666651125,2590,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-dbus-b,normal
1666651130,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666651430,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666651435,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1666651485,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666651655,3770,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666652060,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666652085,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666652095,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666652315,3767,1,0,0,norm,20,102,0,1,-,0,R,0.0,atop,normal
1666652360,2615,0,4,0,norm,0,122,0,2,-,0,S,0.0,unity-settings,normal
1666652370,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666652535,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666652780,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666653020,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666653030,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666653245,3769,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666653375,4467,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666653530,2901,0,3,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1666653595,4466,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666653655,2625,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1666653670,4730,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:2,normal
1666653710,4562,0,1,0,norm,0,122,0,2,-,0,S,0.02,tcpdump,normal
1666653815,3349,1,21,0,norm,0,122,0,3,-,0,R,0.11,Web-Content,normal
1666653920,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666654000,2625,0,4,0,norm,0,122,0,0,-,0,S,0.0,hud-service,normal
1666654040,3349,1,21,0,norm,0,122,0,3,-,0,R,0.1,Web-Content,normal
1666654050,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666654130,4730,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:2,normal
1666654145,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666654355,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666654410,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666654520,3767,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666654660,4467,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666654805,3882,0,3,0,norm,0,122,0,3,-,0,S,0.0,ostinato,normal
1666654815,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666654820,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1666655370,1431,0,5,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1666655440,4464,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666655510,1431,0,4,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1666655675,3349,0,22,0,norm,0,122,0,3,-,0,S,0.11,Web-Content,normal
1666655860,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666655870,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666655895,4730,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:2,normal
1666655950,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666655955,4464,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666655975,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1666655995,3767,1,0,0,norm,20,102,0,1,-,0,R,0.0,atop,normal
1666656010,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1666656110,4467,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666656250,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666656315,3349,0,22,0,norm,0,122,0,2,-,0,S,0.09,Web-Content,normal
1666656525,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666656540,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666656560,2512,0,1,0,norm,0,122,0,2,-,0,S,0.0,dbus-daemon,normal
1666656635,3767,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666656660,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1666656665,1943,0,2,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666656900,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666657245,3767,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1666657270,4466,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666657345,4562,0,1,0,norm,0,122,0,2,-,0,S,0.02,tcpdump,normal
1666657625,3767,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666657735,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666657790,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666657960,2590,0,1,0,norm,0,122,0,0,-,0,S,0.0,upstart-dbus-b,normal
1666658140,4464,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666658190,1431,0,5,0,norm,0,122,0,0,-,0,S,0.0,whoopsie,normal
1666658325,2615,0,4,0,norm,0,122,0,2,-,0,S,0.0,unity-settings,normal
1666658330,2880,0,5,0,norm,0,122,0,3,-,0,S,0.0,evolution-cale,normal
1666658430,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666658495,2901,0,3,0,norm,0,122,0,3,-,0,S,0.0,vmtoolsd,normal
1666658585,3768,0,1,0,norm,20,102,0,3,-,0,S,0.0,atop,normal
1666658710,1225,0,3,0,norm,0,122,0,0,-,0,S,0.0,polkitd,normal
1666658725,2886,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-fallback,normal
1666659090,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666659150,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666659165,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1666659270,2885,0,3,0,norm,0,122,0,0,-,0,S,0.0,polkit-gnome-a,normal
1666659410,2675,0,4,0,norm,0,122,0,3,-,0,S,0.0,ibus-dconf,normal
1666659540,1911,0,1,0,norm,0,122,0,3,-,0,S,0.0,master,normal
1666660075,2675,0,4,0,norm,0,122,0,3,-,0,S,0.0,ibus-dconf,normal
1666660085,3041,0,2,0,norm,0,122,0,0,-,0,S,0.0,gvfsd-metadata,normal
1666660230,1349,0,1,0,norm,0,122,0,3,-,0,S,0.0,getty,normal
1666660235,1354,0,1,0,norm,0,122,0,3,-,0,S,0.0,getty,normal
1666660265,2594,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-file-b,normal
1666660400,2901,0,3,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1666660440,3349,0,22,0,norm,0,122,0,1,-,0,S,0.12,Web-Content,normal
1666660510,2889,0,5,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1666660860,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1666660980,3058,0,3,0,norm,0,122,0,2,-,0,S,0.0,telepathy-indi,normal
1666661050,2800,0,2,0,norm,0,122,0,1,-,0,S,0.0,indicator-appl,normal
1666661225,4758,0,0,0,0,0,2,0,0,NE,0,E,0.0,<which>,normal
1666661310,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666661325,4464,1,0,0,norm,20,102,0,0,-,0,R,0.0,atop,normal
1666661390,4615,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666661495,3058,0,3,0,norm,0,122,0,2,-,0,S,0.0,telepathy-indi,normal
1666661500,2934,0,3,0,norm,0,122,0,0,-,0,S,0.0,mission-contro,normal
1666661765,4764,0,0,0,0,0,2,0,0,NE,0,E,0.0,<lsof>,normal
1666661780,4765,0,0,0,0,0,2,0,0,NE,0,E,0.0,<find>,normal
1666661905,1431,0,3,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1666662065,1760,0,1,0,norm,0,122,0,3,-,0,S,0.0,haveged,normal
1666662090,4464,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666662135,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666662140,1534,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1666662175,2615,0,4,0,norm,0,122,0,3,-,0,S,0.0,unity-settings,normal
1666662360,1715,0,1,0,norm,20,102,0,0,-,0,S,0.01,atop,normal
1666662440,4730,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:2,normal
1666662495,3349,0,22,0,norm,0,122,0,1,-,0,S,0.12,Web-Content,normal
1666662780,3770,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666662905,3767,1,0,0,norm,20,102,0,2,-,0,R,0.0,atop,normal
1666662980,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666662990,1760,0,1,0,norm,0,122,0,1,-,0,S,0.0,haveged,normal
1666663110,2934,0,3,0,norm,0,122,0,1,-,0,S,0.0,mission-contro,normal
1666663115,3403,0,3,0,norm,0,122,0,1,-,0,S,0.0,deja-dup-monit,normal
1666663190,3770,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666663235,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1666663560,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666663565,4464,1,0,0,norm,20,102,0,3,-,0,R,0.01,atop,normal
1666663625,1574,0,7,0,norm,0,122,0,1,-,0,S,0.0,named,normal
1666663740,1943,0,2,0,norm,0,122,0,2,-,0,S,0.0,vmtoolsd,normal
1666663750,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666663800,4562,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1666663815,3768,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666663950,3768,0,1,0,norm,20,102,0,3,-,0,S,0.01,atop,normal
1666664050,3770,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666664330,4730,0,1,0,norm,0,122,0,1,-,0,S,0.0,kworker/u256:2,normal
1666664365,3885,1,11,0,norm,0,122,0,0,-,0,S,0.98,drone,normal
1666664425,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666664490,3349,0,22,0,norm,0,122,0,1,-,0,S,0.12,Web-Content,normal
1666664550,3289,0,60,0,norm,0,122,0,1,-,0,S,0.0,SLAM,normal
1666664765,2866,0,9,0,norm,0,122,0,1,-,0,S,0.01,compiz,normal
1666665025,3769,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666665045,3770,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666665055,4465,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666665395,4562,0,1,0,norm,0,122,0,3,-,0,S,0.02,tcpdump,normal
1666665520,3349,0,22,0,norm,0,122,0,3,-,0,S,0.11,Web-Content,normal
1666665580,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1666665605,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1666665855,3349,0,22,0,norm,0,122,0,3,-,0,S,0.13,Web-Content,normal
1666665945,3085,0,3,0,norm,0,122,0,1,-,0,S,0.0,zeitgeist-fts,normal
1666665970,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666665985,3349,0,22,0,norm,0,122,0,1,-,0,S,0.13,Web-Content,normal
1666666220,2590,0,1,0,norm,0,122,0,3,-,0,S,0.0,upstart-dbus-b,normal
1666666325,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666666490,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666666575,3770,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666666610,2625,0,4,0,norm,0,122,0,1,-,0,S,0.0,hud-service,normal
1666666670,2866,0,9,0,norm,0,122,0,1,-,0,S,0.01,compiz,normal
1666666800,3349,0,22,0,norm,0,122,0,0,-,0,S,0.1,Web-Content,normal
1666666905,2876,0,4,0,norm,0,122,0,3,-,0,S,0.0,goa-daemon,normal
1666667085,3349,0,22,0,norm,0,122,0,1,-,0,S,0.12,Web-Content,normal
1666667300,2901,0,3,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666667430,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666667850,2866,0,9,0,norm,0,122,0,2,-,0,S,0.01,compiz,normal
1666667960,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666668005,4466,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666668085,1760,0,1,0,norm,0,122,0,1,-,0,S,0.0,haveged,normal
1666668120,3768,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666668125,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666668335,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666668570,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666668595,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666668615,3769,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666668640,1534,0,1,0,norm,0,122,0,3,-,0,S,0.0,Xorg,normal
1666668785,3247,0,4,0,norm,0,122,0,0,-,0,S,0.0,gnome-terminal,normal
1666668795,1760,0,1,0,norm,0,122,0,3,-,0,S,0.0,haveged,normal
1666669375,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666669460,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1666669685,3885,1,11,0,norm,0,122,0,0,-,0,S,0.99,drone,normal
1666669810,3769,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666669815,3770,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666669960,3289,0,60,0,norm,0,122,0,2,-,0,S,0.0,SLAM,normal
1666670115,2625,0,4,0,norm,0,122,0,2,-,0,S,0.0,hud-service,normal
1666670140,2512,0,1,0,norm,0,122,0,2,-,0,S,0.0,dbus-daemon,normal
1666670225,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666670315,3767,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666670395,3770,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666670410,3768,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666670415,4464,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666670445,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666670455,2625,0,4,0,norm,0,122,0,1,-,0,S,0.0,hud-service,normal
1666670520,3768,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666670530,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666670535,4464,1,0,0,norm,20,102,0,1,-,0,R,0.0,atop,normal
1666670555,2889,0,5,0,norm,0,122,0,2,-,0,S,0.0,nautilus,normal
1666670675,2625,0,4,0,norm,0,122,0,2,-,0,S,0.0,hud-service,normal
1666670685,2781,0,6,0,norm,0,122,0,1,-,0,S,0.0,indicator-date,normal
1666670695,1943,0,2,0,norm,0,122,0,0,-,0,S,0.0,vmtoolsd,normal
1666670735,1420,0,1,0,norm,0,122,0,3,-,0,S,0.0,cron,normal
1666670755,4768,0,0,0,0,0,2,0,0,NE,0,E,0.0,<sh>,normal
1666670850,2781,0,6,0,norm,0,122,0,1,-,0,S,0.0,indicator-date,normal
1666671010,2639,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1666671125,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666671295,3247,0,4,0,norm,0,122,0,1,-,0,S,0.0,gnome-terminal,normal
1666671305,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666671420,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666671555,3885,1,11,0,norm,0,122,0,0,-,0,S,1.0,drone,normal
1666671625,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666671700,2866,0,9,0,norm,0,122,0,3,-,0,S,0.01,compiz,normal
1666671715,4465,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666671795,1431,0,3,0,norm,0,122,0,3,-,0,S,0.0,whoopsie,normal
1666671840,4464,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1666671890,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666671895,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666671970,3767,1,0,0,norm,20,102,0,1,-,0,R,0.01,atop,normal
1666672000,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666672010,2889,0,5,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1666672020,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666672120,3882,0,3,0,norm,0,122,0,2,-,0,S,0.0,ostinato,normal
1666672125,2889,0,5,0,norm,0,122,0,3,-,0,S,0.0,nautilus,normal
1666672135,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666672545,2512,0,1,0,norm,0,122,0,3,-,0,S,0.0,dbus-daemon,normal
1666672665,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666673035,2866,0,9,0,norm,0,122,0,1,-,0,S,0.01,compiz,normal
1666673070,4464,1,0,0,norm,20,102,0,1,-,0,R,0.0,atop,normal
1666673110,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666673155,3349,0,22,0,norm,0,122,0,1,-,0,S,0.12,Web-Content,normal
1666673165,2866,0,9,0,norm,0,122,0,3,-,0,S,0.01,compiz,normal
1666673210,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666673215,3289,0,60,0,norm,0,122,0,3,-,0,S,0.0,SLAM,normal
1666673325,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666673430,4467,0,1,0,norm,20,102,0,1,-,0,S,0.0,atop,normal
1666673605,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666673695,2625,0,4,0,norm,0,122,0,3,-,0,S,0.0,hud-service,normal
1666673700,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666673715,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666673870,4562,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1666673885,4467,0,1,0,norm,20,102,0,1,-,0,S,0.01,atop,normal
1666673955,1943,0,2,0,norm,0,122,0,1,-,0,S,0.0,vmtoolsd,normal
1666674160,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666674270,3768,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666674350,2866,0,9,0,norm,0,122,0,3,-,0,S,0.01,compiz,normal
1666674925,4562,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1666674975,4466,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666675170,3767,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666675190,3770,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666675605,3074,0,7,0,norm,0,122,0,0,-,0,S,0.0,zeitgeist-data,normal
1666675610,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666675735,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666675870,3767,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666675930,2639,0,3,0,norm,0,122,0,2,-,0,S,0.0,unity-panel-se,normal
1666676170,2639,0,3,0,norm,0,122,0,1,-,0,S,0.0,unity-panel-se,normal
1666676325,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666676400,2889,0,5,0,norm,0,122,0,1,-,0,S,0.0,nautilus,normal
1666676405,3882,0,3,0,norm,0,122,0,1,-,0,S,0.0,ostinato,normal
1666676490,3767,1,0,0,norm,20,102,0,2,-,0,R,0.01,atop,normal
1666676645,4465,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666676650,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666676775,1534,0,1,0,norm,0,122,0,1,-,0,S,0.0,Xorg,normal
1666676835,4562,0,1,0,norm,0,122,0,0,-,0,S,0.02,tcpdump,normal
1666676900,1575,0,17,0,norm,0,122,0,1,-,0,S,0.0,navigation,normal
1666676985,3769,0,1,0,norm,20,102,0,2,-,0,S,0.0,atop,normal
1666677310,2590,0,1,0,norm,0,122,0,1,-,0,S,0.0,upstart-dbus-b,normal
1666677455,3769,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666677530,2639,0,3,0,norm,0,122,0,3,-,0,S,0.0,unity-panel-se,normal
1666677560,2866,0,9,0,norm,0,122,0,0,-,0,S,0.01,compiz,normal
1666677575,3768,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666677760,1463,0,1,0,norm,0,122,0,2,-,0,S,0.0,irqbalance,normal
1666677795,3767,0,1,0,norm,20,102,0,2,-,0,S,0.01,atop,normal
1666677805,3770,0,1,0,norm,20,102,0,0,-,0,S,0.0,atop,normal
1666677860,3247,0,4,0,norm,0,122,0,3,-,0,S,0.0,gnome-terminal,normal
